blancos,desCandidatura,codDepartamento,desZona,desDistrito,desDepartamento,nulos,orden,totProg,codEleccion,desPartido,votos,codZona,codLocal,numMesa,sigPartido,codDistrito,idLista,desLocal,numLista
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,3,10,110,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,4,34,9,UNAMONOS,0,10,COL.SANTA MARIA,60
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,5,1,127,18,PARTIDO COLORADO,80,4,34,10,ANR,0,1,COL.SANTA MARIA,1
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,5,2,127,18,ALIANZA GANAR,32,4,34,10,GANAR,0,2,COL.SANTA MARIA,5
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,5,3,127,18,PARTIDO FRENTE AMPLIO,0,4,34,10,PFA,0,3,COL.SANTA MARIA,12
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,5,4,127,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,0,4,34,10,MNAP,0,4,COL.SANTA MARIA,15
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,5,5,127,18,MOVIMIENTO SOBERANIA NACIONAL,1,4,34,10,SN,0,5,COL.SANTA MARIA,22
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,5,6,127,18,PARTIDO VERDE PARAGUAY,5,4,34,10,PVP,0,6,COL.SANTA MARIA,23
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,5,7,127,18,MOVIMIENTO RESERVA PATRIOTICA,2,4,34,10,MRP,0,7,COL.SANTA MARIA,30
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,5,8,127,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,4,34,10,PSDH,0,8,COL.SANTA MARIA,45
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,5,9,127,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,1,4,34,10,PMPP,0,9,COL.SANTA MARIA,50
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,5,10,127,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,4,34,10,UNAMONOS,0,10,COL.SANTA MARIA,60
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,6,1,112,18,PARTIDO COLORADO,55,4,34,11,ANR,0,1,COL.SANTA MARIA,1
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,6,2,112,18,ALIANZA GANAR,39,4,34,11,GANAR,0,2,COL.SANTA MARIA,5
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,6,3,112,18,PARTIDO FRENTE AMPLIO,0,4,34,11,PFA,0,3,COL.SANTA MARIA,12
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,6,4,112,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,0,4,34,11,MNAP,0,4,COL.SANTA MARIA,15
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,6,5,112,18,MOVIMIENTO SOBERANIA NACIONAL,1,4,34,11,SN,0,5,COL.SANTA MARIA,22
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,6,6,112,18,PARTIDO VERDE PARAGUAY,6,4,34,11,PVP,0,6,COL.SANTA MARIA,23
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,6,7,112,18,MOVIMIENTO RESERVA PATRIOTICA,1,4,34,11,MRP,0,7,COL.SANTA MARIA,30
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,6,8,112,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,4,34,11,PSDH,0,8,COL.SANTA MARIA,45
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,6,9,112,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,1,4,34,11,PMPP,0,9,COL.SANTA MARIA,50
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,6,10,112,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,4,34,11,UNAMONOS,0,10,COL.SANTA MARIA,60
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,1,122,18,PARTIDO COLORADO,65,4,34,12,ANR,0,1,COL.SANTA MARIA,1
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,2,122,18,ALIANZA GANAR,40,4,34,12,GANAR,0,2,COL.SANTA MARIA,5
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,3,122,18,PARTIDO FRENTE AMPLIO,0,4,34,12,PFA,0,3,COL.SANTA MARIA,12
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,4,122,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,0,4,34,12,MNAP,0,4,COL.SANTA MARIA,15
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,5,122,18,MOVIMIENTO SOBERANIA NACIONAL,1,4,34,12,SN,0,5,COL.SANTA MARIA,22
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,6,122,18,PARTIDO VERDE PARAGUAY,6,4,34,12,PVP,0,6,COL.SANTA MARIA,23
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,7,122,18,MOVIMIENTO RESERVA PATRIOTICA,0,4,34,12,MRP,0,7,COL.SANTA MARIA,30
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,8,122,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,4,34,12,PSDH,0,8,COL.SANTA MARIA,45
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,9,122,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,4,34,12,PMPP,0,9,COL.SANTA MARIA,50
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,10,122,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,4,34,12,UNAMONOS,0,10,COL.SANTA MARIA,60
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,1,1,123,18,PARTIDO COLORADO,72,4,34,13,ANR,0,1,COL.SANTA MARIA,1
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,1,2,123,18,ALIANZA GANAR,36,4,34,13,GANAR,0,2,COL.SANTA MARIA,5
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,1,3,123,18,PARTIDO FRENTE AMPLIO,0,4,34,13,PFA,0,3,COL.SANTA MARIA,12
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,1,4,123,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,1,4,34,13,MNAP,0,4,COL.SANTA MARIA,15
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,1,5,123,18,MOVIMIENTO SOBERANIA NACIONAL,0,4,34,13,SN,0,5,COL.SANTA MARIA,22
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,1,6,123,18,PARTIDO VERDE PARAGUAY,7,4,34,13,PVP,0,6,COL.SANTA MARIA,23
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,1,7,123,18,MOVIMIENTO RESERVA PATRIOTICA,3,4,34,13,MRP,0,7,COL.SANTA MARIA,30
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,1,8,123,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,1,4,34,13,PSDH,0,8,COL.SANTA MARIA,45
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,1,9,123,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,1,4,34,13,PMPP,0,9,COL.SANTA MARIA,50
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,1,10,123,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,4,34,13,UNAMONOS,0,10,COL.SANTA MARIA,60
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,2,1,113,18,PARTIDO COLORADO,67,4,34,14,ANR,0,1,COL.SANTA MARIA,1
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,2,2,113,18,ALIANZA GANAR,35,4,34,14,GANAR,0,2,COL.SANTA MARIA,5
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,2,3,113,18,PARTIDO FRENTE AMPLIO,1,4,34,14,PFA,0,3,COL.SANTA MARIA,12
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,2,4,113,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,0,4,34,14,MNAP,0,4,COL.SANTA MARIA,15
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,2,5,113,18,MOVIMIENTO SOBERANIA NACIONAL,0,4,34,14,SN,0,5,COL.SANTA MARIA,22
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,2,6,113,18,PARTIDO VERDE PARAGUAY,5,4,34,14,PVP,0,6,COL.SANTA MARIA,23
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,2,7,113,18,MOVIMIENTO RESERVA PATRIOTICA,2,4,34,14,MRP,0,7,COL.SANTA MARIA,30
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,2,8,113,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,4,34,14,PSDH,0,8,COL.SANTA MARIA,45
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,2,9,113,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,4,34,14,PMPP,0,9,COL.SANTA MARIA,50
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,2,10,113,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,4,34,14,UNAMONOS,0,10,COL.SANTA MARIA,60
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,1,125,18,PARTIDO COLORADO,58,4,34,15,ANR,0,1,COL.SANTA MARIA,1
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,2,125,18,ALIANZA GANAR,47,4,34,15,GANAR,0,2,COL.SANTA MARIA,5
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,3,125,18,PARTIDO FRENTE AMPLIO,3,4,34,15,PFA,0,3,COL.SANTA MARIA,12
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,4,125,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,2,4,34,15,MNAP,0,4,COL.SANTA MARIA,15
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,5,125,18,MOVIMIENTO SOBERANIA NACIONAL,0,4,34,15,SN,0,5,COL.SANTA MARIA,22
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,6,125,18,PARTIDO VERDE PARAGUAY,5,4,34,15,PVP,0,6,COL.SANTA MARIA,23
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,7,125,18,MOVIMIENTO RESERVA PATRIOTICA,0,4,34,15,MRP,0,7,COL.SANTA MARIA,30
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,8,125,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,2,4,34,15,PSDH,0,8,COL.SANTA MARIA,45
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,9,125,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,4,34,15,PMPP,0,9,COL.SANTA MARIA,50
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,10,125,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,4,34,15,UNAMONOS,0,10,COL.SANTA MARIA,60
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,10,1,117,18,PARTIDO COLORADO,58,5,1,2,ANR,0,1,COL.NAC.JUANA MARIA DE LARA,1
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,10,2,117,18,ALIANZA GANAR,37,5,1,2,GANAR,0,2,COL.NAC.JUANA MARIA DE LARA,5
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,10,3,117,18,PARTIDO FRENTE AMPLIO,0,5,1,2,PFA,0,3,COL.NAC.JUANA MARIA DE LARA,12
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,10,4,117,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,0,5,1,2,MNAP,0,4,COL.NAC.JUANA MARIA DE LARA,15
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,10,5,117,18,MOVIMIENTO SOBERANIA NACIONAL,1,5,1,2,SN,0,5,COL.NAC.JUANA MARIA DE LARA,22
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,10,6,117,18,PARTIDO VERDE PARAGUAY,6,5,1,2,PVP,0,6,COL.NAC.JUANA MARIA DE LARA,23
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,10,7,117,18,MOVIMIENTO RESERVA PATRIOTICA,2,5,1,2,MRP,0,7,COL.NAC.JUANA MARIA DE LARA,30
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,10,8,117,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,5,1,2,PSDH,0,8,COL.NAC.JUANA MARIA DE LARA,45
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,10,9,117,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,5,1,2,PMPP,0,9,COL.NAC.JUANA MARIA DE LARA,50
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,10,10,117,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,5,1,2,UNAMONOS,0,10,COL.NAC.JUANA MARIA DE LARA,60
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,1,121,18,PARTIDO COLORADO,62,5,1,3,ANR,0,1,COL.NAC.JUANA MARIA DE LARA,1
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,2,121,18,ALIANZA GANAR,43,5,1,3,GANAR,0,2,COL.NAC.JUANA MARIA DE LARA,5
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,3,121,18,PARTIDO FRENTE AMPLIO,0,5,1,3,PFA,0,3,COL.NAC.JUANA MARIA DE LARA,12
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,4,121,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,0,5,1,3,MNAP,0,4,COL.NAC.JUANA MARIA DE LARA,15
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,5,121,18,MOVIMIENTO SOBERANIA NACIONAL,1,5,1,3,SN,0,5,COL.NAC.JUANA MARIA DE LARA,22
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,6,121,18,PARTIDO VERDE PARAGUAY,3,5,1,3,PVP,0,6,COL.NAC.JUANA MARIA DE LARA,23
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,7,121,18,MOVIMIENTO RESERVA PATRIOTICA,0,5,1,3,MRP,0,7,COL.NAC.JUANA MARIA DE LARA,30
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,8,121,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,5,1,3,PSDH,0,8,COL.NAC.JUANA MARIA DE LARA,45
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,9,121,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,2,5,1,3,PMPP,0,9,COL.NAC.JUANA MARIA DE LARA,50
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,10,121,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,5,1,3,UNAMONOS,0,10,COL.NAC.JUANA MARIA DE LARA,60
1,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,4,1,134,18,PARTIDO COLORADO,68,5,1,4,ANR,0,1,COL.NAC.JUANA MARIA DE LARA,1
1,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,4,2,134,18,ALIANZA GANAR,54,5,1,4,GANAR,0,2,COL.NAC.JUANA MARIA DE LARA,5
1,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,4,3,134,18,PARTIDO FRENTE AMPLIO,0,5,1,4,PFA,0,3,COL.NAC.JUANA MARIA DE LARA,12
1,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,4,4,134,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,1,5,1,4,MNAP,0,4,COL.NAC.JUANA MARIA DE LARA,15
1,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,4,5,134,18,MOVIMIENTO SOBERANIA NACIONAL,1,5,1,4,SN,0,5,COL.NAC.JUANA MARIA DE LARA,22
1,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,4,6,134,18,PARTIDO VERDE PARAGUAY,1,5,1,4,PVP,0,6,COL.NAC.JUANA MARIA DE LARA,23
1,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,4,7,134,18,MOVIMIENTO RESERVA PATRIOTICA,2,5,1,4,MRP,0,7,COL.NAC.JUANA MARIA DE LARA,30
1,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,4,8,134,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,5,1,4,PSDH,0,8,COL.NAC.JUANA MARIA DE LARA,45
1,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,4,9,134,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,5,1,4,PMPP,0,9,COL.NAC.JUANA MARIA DE LARA,50
1,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,4,10,134,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,2,5,1,4,UNAMONOS,0,10,COL.NAC.JUANA MARIA DE LARA,60
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,2,1,122,18,PARTIDO COLORADO,52,5,1,5,ANR,0,1,COL.NAC.JUANA MARIA DE LARA,1
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,2,2,122,18,ALIANZA GANAR,56,5,1,5,GANAR,0,2,COL.NAC.JUANA MARIA DE LARA,5
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,2,3,122,18,PARTIDO FRENTE AMPLIO,1,5,1,5,PFA,0,3,COL.NAC.JUANA MARIA DE LARA,12
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,2,4,122,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,3,5,1,5,MNAP,0,4,COL.NAC.JUANA MARIA DE LARA,15
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,2,5,122,18,MOVIMIENTO SOBERANIA NACIONAL,0,5,1,5,SN,0,5,COL.NAC.JUANA MARIA DE LARA,22
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,2,6,122,18,PARTIDO VERDE PARAGUAY,5,5,1,5,PVP,0,6,COL.NAC.JUANA MARIA DE LARA,23
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,2,7,122,18,MOVIMIENTO RESERVA PATRIOTICA,1,5,1,5,MRP,0,7,COL.NAC.JUANA MARIA DE LARA,30
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,2,8,122,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,5,1,5,PSDH,0,8,COL.NAC.JUANA MARIA DE LARA,45
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,2,9,122,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,5,1,5,PMPP,0,9,COL.NAC.JUANA MARIA DE LARA,50
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,2,10,122,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,5,1,5,UNAMONOS,0,10,COL.NAC.JUANA MARIA DE LARA,60
4,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,1,134,18,PARTIDO COLORADO,69,5,1,6,ANR,0,1,COL.NAC.JUANA MARIA DE LARA,1
4,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,2,134,18,ALIANZA GANAR,44,5,1,6,GANAR,0,2,COL.NAC.JUANA MARIA DE LARA,5
4,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,3,134,18,PARTIDO FRENTE AMPLIO,0,5,1,6,PFA,0,3,COL.NAC.JUANA MARIA DE LARA,12
4,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,4,134,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,4,5,1,6,MNAP,0,4,COL.NAC.JUANA MARIA DE LARA,15
4,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,5,134,18,MOVIMIENTO SOBERANIA NACIONAL,0,5,1,6,SN,0,5,COL.NAC.JUANA MARIA DE LARA,22
4,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,6,134,18,PARTIDO VERDE PARAGUAY,5,5,1,6,PVP,0,6,COL.NAC.JUANA MARIA DE LARA,23
4,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,7,134,18,MOVIMIENTO RESERVA PATRIOTICA,1,5,1,6,MRP,0,7,COL.NAC.JUANA MARIA DE LARA,30
4,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,8,134,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,5,1,6,PSDH,0,8,COL.NAC.JUANA MARIA DE LARA,45
4,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,9,134,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,5,1,6,PMPP,0,9,COL.NAC.JUANA MARIA DE LARA,50
4,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,10,134,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,5,1,6,UNAMONOS,0,10,COL.NAC.JUANA MARIA DE LARA,60
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,1,124,18,PARTIDO COLORADO,64,5,1,7,ANR,0,1,COL.NAC.JUANA MARIA DE LARA,1
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,2,124,18,ALIANZA GANAR,45,5,1,7,GANAR,0,2,COL.NAC.JUANA MARIA DE LARA,5
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,3,124,18,PARTIDO FRENTE AMPLIO,0,5,1,7,PFA,0,3,COL.NAC.JUANA MARIA DE LARA,12
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,4,124,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,0,5,1,7,MNAP,0,4,COL.NAC.JUANA MARIA DE LARA,15
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,5,124,18,MOVIMIENTO SOBERANIA NACIONAL,1,5,1,7,SN,0,5,COL.NAC.JUANA MARIA DE LARA,22
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,6,124,18,PARTIDO VERDE PARAGUAY,3,5,1,7,PVP,0,6,COL.NAC.JUANA MARIA DE LARA,23
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,7,124,18,MOVIMIENTO RESERVA PATRIOTICA,1,5,1,7,MRP,0,7,COL.NAC.JUANA MARIA DE LARA,30
2,PRESIDENTE DE LA REPUBLICA,0,SANTISIMA TRINIDAD,ASUNCION,CAPITAL,7,8,124,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,5,1,7,PSDH,0,8,COL.NAC.JUANA MARIA DE LARA,45
